user_id,user_uuid,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,created_ts
911,290257e7-ed27-4328-86d9-d970bc0eeb22,leg,Quadriceps,201,3095,1.86,2025-03-19 15:13:07
234,92689deb-f9f0-4af1-9028-5be4231ad0cd,leg,Biceps,360,4944,0.71,2025-03-04 07:37:36
387,ab78b302-2cb1-48c9-802c-dafe1ba1576b,arm,Hamstrings,361,2679,3.37,2025-03-18 06:57:18
425,c42648d9-3430-496e-a14d-ee0351499c28,hand,Triceps,282,3721,3.8,2025-03-09 21:13:15
503,3e880ac1-c0fb-4ecd-a4b3-c7fa2e041e6e,arm,Quadriceps,38,2584,0.55,2025-03-14 23:14:08
215,e5673549-05b2-4d0f-a5e6-cc6a8cf0a104,arm,Hamstrings,60,724,4.21,2025-03-11 09:10:10
254,8ebe09bc-ce5d-4362-8fef-f69028da3ce8,hand,Gastrocnemius,420,3550,1.51,2025-03-18 08:36:18
654,643ff21c-2494-49de-b9f8-fa0efcfdb983,leg,Gastrocnemius,196,3888,3.83,2025-03-04 09:51:36
331,f8dfc9bd-4115-4e1e-866c-2db35dd46b2e,leg,Biceps,390,463,3.24,2025-03-11 08:37:01
816,c9f5d50b-dedc-4c01-968a-85cede131393,arm,Triceps,305,1148,2.49,2025-03-22 05:12:57
607,44325f9a-f965-4baa-bada-15d2496aba55,arm,Hamstrings,415,708,3.42,2025-02-28 22:11:39
161,13d8b643-a654-49c3-92a5-cd4c9ca66c3b,hand,Quadriceps,225,2156,1.05,2025-03-22 20:43:28
191,b27859c4-aeb3-4f5d-815b-b00b1bba010e,arm,Hamstrings,42,3220,3.54,2025-03-06 17:49:08
208,3161daa3-2435-4cac-9cdc-8adf0fe0c137,leg,Biceps,189,538,0.78,2025-02-24 05:50:13
327,fad40e51-5c00-47d6-9773-958f4de69391,leg,Gastrocnemius,406,1596,0.59,2025-02-26 10:43:15
799,b55348c5-aa24-4967-9930-24345893deb8,leg,Hamstrings,376,2131,3.2,2025-03-10 11:31:18
15,2d4fc1f1-a168-4d7a-ac58-08c9a4066a5f,leg,Hamstrings,277,2578,4.4,2025-03-14 17:35:44
664,9968fadd-fb2c-4bfb-bb0f-e5f5c8336016,leg,Quadriceps,409,2011,0.78,2025-03-19 09:53:26
162,823516d4-c7b3-4179-820c-2afcec247b22,leg,Gastrocnemius,257,3615,1.03,2025-02-24 01:12:55
149,5321be5f-bcbe-4073-bc14-5b1021912fa9,arm,Triceps,207,1112,2.56,2025-03-19 20:11:35
518,84044b1e-dd20-46cc-800c-c6eded56ee6c,hand,Triceps,64,2214,2.49,2025-03-02 12:29:47
830,2a83b115-8299-458e-b7e3-d94996981ca6,hand,Biceps,229,2680,2.36,2025-02-25 11:26:04
126,d8862be5-c861-459d-9d69-28a1736a5a12,arm,Biceps,404,4379,1.85,2025-03-18 21:38:28
959,5580a266-f737-4d8b-9b92-f4bc9f08103c,hand,Gastrocnemius,196,1053,0.9,2025-02-28 23:39:52
739,24ef8ca2-3aeb-4fe4-afe3-aa68b20a1986,leg,Quadriceps,237,212,2.99,2025-03-22 01:19:13
637,a6a00298-a42a-454a-abdf-945844e6e6a8,hand,Gastrocnemius,121,4305,1.35,2025-03-01 12:07:36
294,cb9e51e0-7e81-47f8-a74c-258e0fa1dbeb,arm,Quadriceps,486,3444,1.67,2025-02-24 07:45:04
940,1c09ef48-d717-427f-8cb1-baa8f2a871fe,hand,Gastrocnemius,500,4062,4.25,2025-03-14 00:54:38
727,0b677436-8337-43f8-9abc-37d8eac5f8c3,arm,Hamstrings,299,4597,0.52,2025-02-27 09:02:13
974,37dcbc49-b3bc-4ef6-98c2-9dc25959a322,leg,Hamstrings,159,4423,2.1,2025-03-23 05:33:07
14,42f18ee6-44be-4bea-a26f-ef691d54a692,arm,Hamstrings,464,3189,2.64,2025-03-16 19:44:27
750,98ae64b7-2dd2-4253-8479-a59f9087531f,arm,Quadriceps,208,1518,1.09,2025-02-28 23:24:41
87,ca44b2ee-34d5-41f7-a53a-7f003e6b6d56,hand,Biceps,364,964,1.5,2025-03-14 18:30:16
578,2e05814e-1d74-4a58-b001-18259b2d7c96,hand,Gastrocnemius,216,481,4.32,2025-03-18 17:20:12
914,d8f54b4a-557c-4ced-a151-4fa60b0494c3,hand,Triceps,334,766,4.14,2025-03-10 02:06:22
317,3758cae5-85e9-45be-a43d-2888f71653bd,hand,Quadriceps,187,4786,0.89,2025-02-26 10:56:40
609,b5a8bca9-cefc-4f80-aad6-c1589a223584,leg,Quadriceps,319,4710,1.71,2025-03-15 08:50:29
603,3dbe898b-6a35-429f-95be-db776435f282,arm,Hamstrings,287,2127,1.96,2025-03-11 09:45:03
907,1d601ed8-26ce-4de2-b806-1c74941c195a,hand,Gastrocnemius,460,998,4.03,2025-03-17 22:42:10
545,5c32d8d7-5a8d-45e3-8806-1b8238eacb6c,leg,Gastrocnemius,29,3870,2.54,2025-02-25 22:05:47
488,d57798d9-9cea-46bd-95bd-8950831b2f5a,arm,Gastrocnemius,245,1296,1.39,2025-03-19 02:23:05
563,12d1aea1-d6ee-4394-86ec-b00ba8b7acca,arm,Biceps,452,233,2.44,2025-03-19 13:47:26
74,fc69a9af-5394-465e-b966-94b5debf6df5,leg,Gastrocnemius,168,3914,1.04,2025-02-27 21:01:35
640,b678ac48-ea61-4d88-ad2e-5f60577f84ea,leg,Quadriceps,364,164,4.02,2025-03-16 13:13:27
936,c415d787-a404-4390-90fd-51f2c6d02080,hand,Triceps,108,3137,2.98,2025-03-15 09:56:36
822,a4978abe-166d-497a-a295-0e7055953474,leg,Triceps,194,3899,4.15,2025-03-11 15:21:12
830,2a83b115-8299-458e-b7e3-d94996981ca6,hand,Biceps,375,2065,4.68,2025-03-02 02:25:34
428,9e74e3fc-986b-4fa0-9716-f57bba098dae,arm,Hamstrings,191,2721,2.1,2025-02-26 08:26:27
190,732ca3b6-2006-4afe-ae83-dbcb7ad9ff95,hand,Quadriceps,112,300,2.41,2025-03-20 16:07:56
237,dd3a3b76-ac81-4dfc-b4ad-82f1be064c98,hand,Quadriceps,166,826,3.96,2025-02-24 09:35:58
439,2cf105f7-f52b-4596-ab1c-211f38b600fe,arm,Hamstrings,179,2199,2.01,2025-03-13 18:54:39
885,5714b59d-6246-4b96-ab0d-90f339ffadbf,arm,Biceps,192,4323,3.54,2025-03-24 15:20:16
163,0436dda9-7f9d-4acd-a82c-e3b0360d12a0,hand,Biceps,104,1822,2.93,2025-02-24 02:11:41
835,80290c7a-a7a3-41d3-8d4c-9c91b393e1ff,leg,Gastrocnemius,371,4735,0.75,2025-03-02 15:46:55
405,0b686497-e60b-451c-97a2-c1132ebc409d,arm,Biceps,46,392,2.83,2025-02-25 08:37:07
968,d24f2b86-af28-4e96-b18f-10e134bed142,leg,Triceps,377,3214,4.75,2025-03-22 11:50:46
71,614c474f-9093-4bc5-84f9-aff4eb6a0b3f,hand,Gastrocnemius,413,3713,4.93,2025-03-06 03:37:52
274,4c407d33-0db7-45e4-aac2-cbb4a929609f,leg,Hamstrings,174,1346,2.02,2025-02-25 16:01:42
650,71b267a8-f10f-4a7c-a615-4d09c7d14522,hand,Biceps,46,1030,3.21,2025-02-27 13:30:56
981,b9c22da7-554b-427e-8b40-499112b68c11,arm,Gastrocnemius,174,4181,1.22,2025-03-03 15:31:45
466,d38599f5-b818-4375-9fd4-a39658a86342,arm,Biceps,168,2145,4.95,2025-02-26 21:18:09
866,fdf4ded8-9ea1-42d9-8949-c85f8f08f34a,hand,Gastrocnemius,197,2814,2.97,2025-03-02 01:35:04
51,c7466072-4bad-42a4-ae14-529a1a550050,hand,Gastrocnemius,247,464,1.7,2025-03-17 20:07:57
187,5bcdb8fd-25c4-47cb-8bd3-a1e7634e3d55,leg,Hamstrings,263,4909,3.23,2025-03-15 22:44:22
510,ad34d7b4-1114-4bb4-b86b-29e83fca1089,leg,Gastrocnemius,133,3406,1.3,2025-03-07 19:27:32
57,ef6f393c-b379-498c-92f7-757287c06a5c,arm,Quadriceps,423,3039,1.77,2025-03-15 00:38:35
216,e43738f2-55d8-4104-a13c-7a708b54a155,leg,Gastrocnemius,314,691,1.96,2025-02-26 03:24:45
622,069866e8-fa6d-4b12-a47c-de45f8f694df,leg,Hamstrings,43,3667,2.5,2025-03-16 18:42:09
198,ec1448f7-4f81-4ea0-b0e5-bb29f3994bf6,hand,Quadriceps,123,4838,4.05,2025-03-04 19:11:49
446,5d214bbe-2af8-49b5-9f63-c611e8782529,arm,Hamstrings,128,3678,3.11,2025-02-24 03:42:14
144,6738fac4-ca77-469a-8693-75e8f6908a66,arm,Biceps,476,1620,3.36,2025-02-28 07:32:49
511,42f43372-9a51-48f0-9a9a-f6e8a11b234c,hand,Hamstrings,301,4288,1.02,2025-03-22 12:34:41
859,6650038a-b90e-44ee-857c-766bf4c917ec,leg,Triceps,270,817,1.93,2025-02-24 08:56:13
756,8aeac487-da63-4b2d-8ac1-4ead5e5b40b0,arm,Triceps,217,1248,1.1,2025-03-23 07:51:30
694,b08336e3-f4ef-416e-92af-a9bad0c626d2,leg,Biceps,301,4124,3.87,2025-03-01 06:47:37
32,c2a8c401-2701-4098-a92a-56a434010996,hand,Triceps,333,1392,4.34,2025-03-04 01:55:31
571,d5130c5d-259b-4e1c-9f0d-0640798459ac,leg,Hamstrings,313,3294,0.84,2025-03-11 18:55:45
979,ae9041b6-36c9-4ea1-b990-93f003d378fc,leg,Triceps,146,2455,4.73,2025-03-21 13:16:57
11,827e3d84-4ca5-41a2-870d-c83ce9711937,arm,Biceps,423,3087,0.69,2025-03-11 12:19:02
257,e8821b52-52f7-4b7a-90c7-8fb577dad6e7,arm,Biceps,107,2155,3.82,2025-03-16 04:53:12
529,458b6b44-2e48-4c25-bcb8-e4c505503ce0,leg,Gastrocnemius,261,4774,4.77,2025-03-21 14:47:11
863,63071047-53aa-4ebc-a475-d96a682351ee,hand,Biceps,435,3342,2.11,2025-02-28 07:52:17
534,295d2894-d4a3-4e59-bf0c-259026d4ee15,leg,Triceps,303,1585,1.55,2025-03-11 07:36:36
601,74cdae9f-8f5e-442a-9b53-a7cd2eb7dfbb,leg,Hamstrings,464,2885,2.13,2025-03-14 04:25:34
846,8347945c-3f40-4a07-8e1a-cd9eb7cf2f86,hand,Triceps,145,3330,3.84,2025-02-28 11:06:17
304,c9ccc52e-6280-4b9c-a227-5c6b94d171cb,hand,Quadriceps,62,1149,3.65,2025-03-05 15:43:12
797,063045b8-0686-47f2-8271-ec01fe066023,leg,Quadriceps,108,3953,1.51,2025-03-20 01:07:46
935,3cb413f8-31d1-4338-9043-d006845c55be,leg,Biceps,414,4382,4.7,2025-03-10 00:53:49
289,dab46261-66f5-4486-99cc-6679069dd2f2,leg,Triceps,193,2129,2.29,2025-03-17 22:01:33
728,94df9cc4-49a7-499c-a7e5-69954d7737fa,hand,Triceps,391,448,0.94,2025-03-09 20:48:01
121,405c84d1-05fc-4eee-b695-8d7c7a231ac2,leg,Triceps,218,2284,1.01,2025-03-23 23:44:38
872,7dba71f8-ac8f-4958-b839-f4f41820db89,leg,Hamstrings,147,2735,3.37,2025-02-27 21:39:20
731,751c2a3d-cf59-4cfd-aa7f-0c531092e237,arm,Biceps,317,1959,4.32,2025-03-18 05:57:34
261,2f228238-18df-4f25-a7a8-017460ad813f,arm,Gastrocnemius,439,216,0.6,2025-03-14 00:06:09
345,a009a12b-1f31-48e7-b93b-16f66c7b9a1f,hand,Quadriceps,455,481,4.64,2025-03-12 18:53:52
410,a1109039-bf46-45b9-b59e-2cd1996e47ed,hand,Quadriceps,252,1586,3.41,2025-03-22 01:33:13
477,dcc9effc-224d-42a2-ab31-1687dc8bc66a,leg,Triceps,408,1243,1.08,2025-02-25 21:31:44
125,9c6c105f-522b-4f5b-958d-0261ca46b82b,leg,Gastrocnemius,393,4130,3.92,2025-03-08 12:08:25
719,26465925-6142-4f56-b4f0-70b882328e38,arm,Quadriceps,133,1365,2.13,2025-03-23 18:18:20
78,f5356871-252a-4550-83e1-40182a0c2ebd,arm,Hamstrings,69,1707,4.58,2025-03-02 02:36:44
181,472a2f41-a7bb-4a2a-9e01-fb4d2cff70ac,leg,Triceps,363,1078,1.53,2025-03-03 16:45:57
612,acf7a09a-f878-42ae-b5eb-c7ea8159a672,leg,Quadriceps,375,2477,3.18,2025-03-20 17:05:01
942,5a118ce6-f8a7-4efe-abde-3d783ea4d753,arm,Gastrocnemius,465,3267,4.08,2025-03-23 02:10:00
152,5a613321-9d96-40f1-9389-ef79133a4ebe,hand,Triceps,499,3525,4.8,2025-03-25 03:17:18
533,e16805db-10e5-4c01-a0b3-9026f435435c,leg,Triceps,233,231,4.21,2025-02-27 14:10:27
140,de893e0b-9ec4-479e-9f9d-394fac68f06c,arm,Hamstrings,321,4668,0.61,2025-03-05 09:27:35
138,457f6d4d-9d75-450d-b852-c9cdb86008f5,arm,Gastrocnemius,302,4079,0.58,2025-02-26 17:17:37
454,4deee779-fe5e-4e0c-8001-19a89ab3b2ae,arm,Triceps,71,2865,2.96,2025-02-24 22:08:57
794,7a3a2a91-85cc-4f11-9ea2-dab7a2311af7,hand,Gastrocnemius,47,1202,3.94,2025-02-26 10:04:40
789,2a4c417e-9ff4-4383-be3c-b6f9148d973d,leg,Biceps,115,2898,0.73,2025-03-01 05:37:26
358,56f9c5fe-7d00-43ce-89e2-a30fd3aeaf51,leg,Quadriceps,355,2431,3.34,2025-03-17 12:56:44
30,c9cf9eb6-d444-4c71-b582-63d86bc32328,hand,Gastrocnemius,408,3058,4.0,2025-03-24 00:46:02
410,a1109039-bf46-45b9-b59e-2cd1996e47ed,hand,Quadriceps,177,744,2.9,2025-02-23 15:56:04
254,8ebe09bc-ce5d-4362-8fef-f69028da3ce8,arm,Triceps,485,2942,4.92,2025-03-21 08:29:41
330,8c92da42-27e7-428a-8dbe-dd7418dc57fe,hand,Biceps,144,2240,4.74,2025-03-05 07:58:46
429,68a517d0-1f6d-49bc-a20b-d5ae3b1fb6eb,hand,Gastrocnemius,433,4308,3.81,2025-03-08 11:45:32
547,c5b871d6-b270-4ace-9d1d-908e0d08438c,arm,Hamstrings,95,1957,1.97,2025-02-25 04:10:01
526,a0eb1147-f71f-4750-a859-a9426ddd46e7,arm,Triceps,305,2885,3.54,2025-03-09 02:02:53
394,21086fbf-ebdf-4e13-b349-6640e9898583,hand,Hamstrings,358,3508,0.83,2025-03-17 17:23:49
633,aabdfb31-d069-41e7-a0ee-0145c95f7a1c,leg,Gastrocnemius,63,563,1.36,2025-03-03 06:28:45
292,f520e763-6ebe-499d-b659-45fe8d94a3a1,arm,Hamstrings,75,4878,3.77,2025-03-22 09:30:02
651,05c0751f-2b27-4fce-90f2-f35c94f40edf,hand,Triceps,219,4716,4.96,2025-02-26 02:54:31
999,605e9c30-2226-4b97-a3ef-4c1a9bd4eb84,leg,Gastrocnemius,409,2756,4.9,2025-03-21 05:13:14
694,b08336e3-f4ef-416e-92af-a9bad0c626d2,arm,Triceps,317,3310,3.46,2025-03-21 00:15:11
701,4d512ae1-3b98-4829-ae66-fa40f293b616,hand,Quadriceps,165,4681,4.47,2025-03-14 15:24:04
585,2a8e2084-9d49-4272-b289-fd18d82cdfdb,arm,Biceps,44,4552,3.38,2025-03-05 04:37:21
803,cb61517a-6573-422c-ab7e-e75a5c00feae,arm,Biceps,359,1348,0.86,2025-03-04 21:25:21
959,5580a266-f737-4d8b-9b92-f4bc9f08103c,arm,Quadriceps,109,4473,4.42,2025-03-05 11:14:17
396,9f308ea0-f9d3-490a-b6d8-32f5f4bd2363,leg,Gastrocnemius,146,4401,2.69,2025-02-27 10:47:47
101,1290cc11-2f06-421f-9026-739c77e45673,arm,Quadriceps,326,100,4.62,2025-03-20 05:18:08
941,0ca64ccd-4ae8-4039-84f2-631bb93387be,leg,Biceps,403,2940,1.0,2025-03-11 14:25:20
985,bc09195c-f202-48cf-b62f-abb0bda9c1b4,leg,Triceps,320,4199,3.46,2025-02-25 21:13:08
767,8a2c8e48-a235-439c-a49d-bc043642d08c,hand,Biceps,409,4793,1.11,2025-03-08 01:06:32
510,ad34d7b4-1114-4bb4-b86b-29e83fca1089,leg,Biceps,481,1367,1.73,2025-03-08 06:31:58
681,029250cf-242d-446c-8d06-9e8156621ff5,leg,Quadriceps,193,677,3.62,2025-03-13 05:25:39
810,4a1f82ee-e150-4687-b18a-67e466407562,hand,Quadriceps,300,3716,3.01,2025-03-16 12:21:06
213,071a06a3-26e3-478c-9a26-08ee35045f1a,hand,Biceps,249,1765,2.55,2025-03-14 06:57:33
354,310610ae-0b9c-482f-8684-d418c88bb17b,hand,Triceps,90,4811,4.4,2025-03-21 16:55:30
152,5a613321-9d96-40f1-9389-ef79133a4ebe,arm,Biceps,407,3279,3.04,2025-03-14 12:35:38
975,811914ca-1e3f-498f-b1b9-b26e632276ba,hand,Quadriceps,254,4543,4.97,2025-03-24 08:39:41
389,28839862-992c-4b1f-b8cb-8295787bceaf,arm,Biceps,27,2862,1.85,2025-03-24 05:25:13
716,1a3a5e67-e374-4588-bd08-a566287e2b08,arm,Triceps,343,2607,1.98,2025-03-15 13:10:25
821,1bedf3b5-b831-4ce2-a4e6-1f78fd433577,leg,Hamstrings,302,255,4.82,2025-03-21 03:57:32
691,c627e815-36df-435d-8849-e9c8b553252c,arm,Biceps,462,3371,3.03,2025-03-18 04:25:04
391,cdd27be6-c114-4953-a839-a5716e6b44b5,leg,Triceps,296,3471,4.71,2025-03-06 00:54:15
792,bc508c94-1c35-4cc8-946d-7ab8972ddb4d,leg,Biceps,380,1024,1.08,2025-03-22 03:03:08
878,e7fee079-77e4-4f89-9759-a0ad964bd25a,hand,Hamstrings,316,1855,1.58,2025-02-27 20:27:46
623,275d0768-3181-470e-961b-fd922fda5059,hand,Quadriceps,260,1739,3.22,2025-03-12 17:42:51
642,4bc52dfa-baef-4cd8-b54b-48f40740ad83,hand,Hamstrings,365,549,1.94,2025-03-23 02:09:57
704,065d9bc1-c2d7-4ef2-8660-c7c731ac379c,hand,Quadriceps,214,2699,0.61,2025-03-03 23:18:25
933,d22cc112-f829-42fd-903c-801209b22c91,leg,Biceps,260,4710,1.9,2025-02-28 02:55:52
86,55ade6ea-73fa-4cd7-ba1f-c6e8898521ba,leg,Triceps,259,2508,3.1,2025-03-14 11:20:42
788,b159772e-d7c7-4c66-bcc1-3ed131611b7c,hand,Hamstrings,102,4713,3.23,2025-03-22 21:49:39
905,6830b416-4a54-4fb9-915b-0603e662a63a,leg,Gastrocnemius,500,1747,4.62,2025-03-07 23:00:21
857,88186306-c826-43ed-8454-4492730dbcae,leg,Quadriceps,402,4859,4.75,2025-03-19 12:46:48
222,a3c9a744-4c55-4bfc-ad99-3910bcf822ba,leg,Triceps,439,1267,4.85,2025-03-08 18:29:17
276,4b7b96c5-9516-4508-a65d-15faa7489fd6,leg,Quadriceps,437,4165,2.29,2025-03-16 05:40:33
906,73cbb624-44d0-48e2-8a72-40bd9da2cdd8,hand,Gastrocnemius,324,1135,2.92,2025-02-24 06:17:14
821,1bedf3b5-b831-4ce2-a4e6-1f78fd433577,arm,Hamstrings,254,984,1.04,2025-02-27 14:42:24
988,9ca18aad-16b2-4199-93ea-d1c86754bf17,arm,Biceps,90,2157,4.3,2025-03-12 01:12:19
173,9906bbea-e7e3-48b7-9484-b1048916294a,leg,Biceps,279,1920,2.68,2025-02-26 02:46:04
463,a34c63e7-9822-4485-8013-f678d6d23e05,leg,Gastrocnemius,300,3013,1.59,2025-03-10 10:39:12
628,43605411-300a-42ef-b51a-3f39ec127599,hand,Gastrocnemius,442,2561,1.77,2025-03-22 00:26:02
891,84dbe5d1-2a23-4fd9-acd3-fa5744bbd093,arm,Hamstrings,124,599,4.15,2025-03-19 02:45:31
559,da4f1282-8db3-4739-ad9a-3c6031960b82,leg,Quadriceps,361,4819,3.45,2025-03-23 01:02:56
53,d1b1de97-d0f9-4114-b647-5ec4b05a324d,hand,Hamstrings,326,828,4.93,2025-03-21 12:55:48
481,9f355629-fbc1-427a-8539-b2b2be01ae4b,arm,Triceps,43,3563,4.91,2025-02-26 12:08:36
387,ab78b302-2cb1-48c9-802c-dafe1ba1576b,arm,Triceps,223,1123,1.83,2025-02-25 22:01:19
214,edbc56b9-d766-40eb-b2b4-b652f9ae7d44,hand,Gastrocnemius,24,3187,4.82,2025-03-10 16:40:16
265,51a3499e-8bb6-4420-88d6-7f2d9390becd,hand,Quadriceps,452,3749,4.13,2025-03-13 10:10:04
544,e46737d5-0e7a-4ab8-8f5d-5a04ef86ed4d,hand,Gastrocnemius,55,2049,4.11,2025-03-04 08:18:38
793,db0bb835-da9b-43fe-bf5d-1b68371a6d3f,hand,Hamstrings,132,3127,1.33,2025-03-13 17:19:14
538,564e0245-f319-4203-bbf4-ae04a98c2db3,leg,Triceps,280,3860,2.57,2025-03-09 04:59:20
841,d8cd5380-e6f8-4aaf-b5ca-d8275dc48534,hand,Triceps,415,379,1.22,2025-03-01 14:50:46
120,13e866b2-d0ba-4b6b-a431-f9b6784d0485,leg,Quadriceps,473,4325,3.0,2025-03-02 01:53:15
582,89e41dd5-033a-4d4c-86c4-20b85f8376fb,leg,Gastrocnemius,379,3249,2.86,2025-03-17 09:00:48
557,a926041d-4f3c-4c81-894e-a8b6df4bc284,arm,Biceps,46,148,2.74,2025-03-12 04:58:17
510,ad34d7b4-1114-4bb4-b86b-29e83fca1089,leg,Hamstrings,187,4994,1.14,2025-03-01 02:34:05
241,56b20b37-cf24-4079-943e-9de94237402a,leg,Biceps,23,3635,3.94,2025-02-25 17:14:36
969,02b0f3f6-1d27-4465-8105-2fc46b1fd20a,leg,Hamstrings,180,4206,0.65,2025-02-28 01:10:29
195,9d794b0a-5ca3-4a68-ae5d-3dc43e4ce811,hand,Hamstrings,174,3586,2.04,2025-03-22 07:35:04
808,74c937cf-2959-42c1-802e-21634104c88e,leg,Gastrocnemius,335,3243,2.54,2025-03-07 23:41:21
73,ccd8a584-9e48-4456-a71d-f3fe3b975119,arm,Triceps,425,4455,1.25,2025-03-22 03:59:12
186,e7d85279-aeb0-4c3b-8a01-530a7775adaf,arm,Triceps,211,2254,3.59,2025-03-02 10:52:30
941,0ca64ccd-4ae8-4039-84f2-631bb93387be,hand,Quadriceps,144,3965,4.52,2025-03-02 11:49:23
113,5a17a29b-517a-4685-b8bb-071ad8421d7d,leg,Biceps,427,3056,2.17,2025-03-11 02:20:53
371,9bd58241-7538-4932-83e9-acabcad06519,hand,Biceps,360,1385,1.44,2025-03-19 12:28:40
399,56a7caef-9607-4ecf-b0b3-2484a15b8cab,arm,Gastrocnemius,104,1261,2.22,2025-03-03 22:11:29
466,d38599f5-b818-4375-9fd4-a39658a86342,hand,Biceps,86,1899,1.99,2025-03-07 05:25:36
6,3d844a0a-03c1-44b1-bd1c-7ac22c1c8998,arm,Gastrocnemius,252,4182,0.89,2025-03-14 04:16:46
807,ae111ea7-2d2d-48ba-9744-8bf7ab1c3b8b,hand,Triceps,241,3197,4.1,2025-03-21 21:45:26
592,2758e4ff-ede8-4d4d-8a01-21e933f2c2c3,hand,Biceps,360,1110,1.62,2025-03-03 08:42:37
946,d9994a0c-5b8e-4b79-92bb-da44350715e3,leg,Hamstrings,255,2390,3.62,2025-03-07 00:19:37
284,10b76c5e-9705-4c44-9677-a23de87d4dd2,arm,Quadriceps,58,2964,0.81,2025-02-24 11:43:22
106,7e1460f8-98c4-49c7-a2bc-134456140154,leg,Biceps,233,3617,3.25,2025-03-03 13:50:55
85,768dcaf7-2465-4a20-89f8-2bf5242f0a15,leg,Hamstrings,209,4562,0.66,2025-03-17 16:58:20
477,dcc9effc-224d-42a2-ab31-1687dc8bc66a,arm,Triceps,342,1857,4.6,2025-02-28 11:15:50
652,ae8be8d9-cc9e-461b-8adb-df111bacd090,arm,Quadriceps,416,1969,0.57,2025-03-14 19:44:55
846,8347945c-3f40-4a07-8e1a-cd9eb7cf2f86,arm,Hamstrings,465,3448,2.63,2025-03-03 06:16:54
198,ec1448f7-4f81-4ea0-b0e5-bb29f3994bf6,hand,Triceps,58,4937,1.45,2025-03-18 19:54:03
404,a8abc517-7dea-43d9-93c1-5d40a22546a8,arm,Gastrocnemius,431,3629,1.56,2025-03-13 04:42:21
951,2ec6c117-078f-4dde-a072-2d470e7c74e4,arm,Biceps,93,607,1.57,2025-03-18 15:07:45
142,4b7d3388-3422-4f85-8033-8d3a2d1de4f9,leg,Hamstrings,29,2697,1.67,2025-02-28 14:37:55
552,07ceac92-f42b-4ecc-a659-9a7f954c8c15,hand,Hamstrings,317,1762,1.8,2025-03-22 08:31:00
678,4b559dad-d125-4c42-9425-6a56e22f24ab,hand,Quadriceps,299,3369,4.02,2025-03-05 18:26:24
178,1f5a9d1c-fb2f-49cf-8dac-89060dd788c5,arm,Quadriceps,185,1151,4.54,2025-03-17 01:57:18
562,9a85627f-a965-4563-a7ff-c6bce9ceaa3f,leg,Quadriceps,319,3133,2.5,2025-02-24 03:03:05
403,8d9727cc-2b66-4e4c-99a8-059ef1b839d6,leg,Biceps,350,3747,3.28,2025-03-20 19:48:55
401,5a9b1baf-e4ea-473f-85be-02e6516d3d57,leg,Gastrocnemius,164,1384,3.48,2025-03-13 03:23:08
176,b020b678-e12e-4bdb-a285-e101fa0d14c0,leg,Biceps,219,3387,4.18,2025-02-28 02:33:57
557,a926041d-4f3c-4c81-894e-a8b6df4bc284,arm,Biceps,100,3669,3.76,2025-03-04 07:17:37
613,38c18b4e-9eaf-4dc1-91d0-1abe1d1b0472,arm,Triceps,114,3289,3.4,2025-03-09 18:53:59
599,3fd74cb1-0fc9-4d7a-9102-bfac6b6afffc,hand,Hamstrings,391,3304,1.74,2025-02-25 22:35:18
952,07b76068-761c-412e-8368-2004d77c4540,arm,Triceps,380,1011,3.53,2025-03-14 11:21:48
103,050593ba-c04e-4067-aaaa-6311ac0570ec,leg,Gastrocnemius,413,1378,2.76,2025-03-03 15:17:31
343,7fbcf701-a78d-44e9-a452-b0dd6feb6315,hand,Triceps,416,3449,0.63,2025-03-10 23:36:29
623,275d0768-3181-470e-961b-fd922fda5059,hand,Hamstrings,171,4702,3.1,2025-03-15 16:28:57
690,1cdb7253-6790-463b-baea-09d1abfb74c8,hand,Triceps,169,275,0.67,2025-03-16 21:49:47
597,cd9b3d97-7760-41ac-926a-a308f221d0e3,hand,Triceps,56,580,0.59,2025-02-24 15:30:27
309,78efc5b9-f1e1-4a4b-ab62-d69f513c9dad,arm,Gastrocnemius,125,1243,1.46,2025-03-11 17:00:09
589,07ab3cac-467f-4aef-a38e-76d599c08837,leg,Hamstrings,264,3303,4.61,2025-03-17 22:03:53
987,9b129452-9d1f-48a3-aba5-bd312e2fceb7,hand,Hamstrings,211,4831,0.88,2025-03-03 20:02:54
612,acf7a09a-f878-42ae-b5eb-c7ea8159a672,leg,Gastrocnemius,27,592,0.83,2025-03-01 07:14:08
572,af3c250c-8b89-48e7-90cd-ed24842a24a0,leg,Quadriceps,385,3534,3.8,2025-03-23 18:20:49
281,98d1fd3f-0223-4418-8985-64e7842bcea8,arm,Quadriceps,105,1096,4.92,2025-03-08 10:17:12
491,5805faa9-617b-4521-ab9c-d4a10164d6a3,leg,Hamstrings,68,4832,3.68,2025-03-13 07:43:05
296,fc4c238b-c866-42ee-8735-4fd7dafdf589,leg,Triceps,280,3114,3.68,2025-03-05 01:56:56
253,5ea2468a-1e27-4710-898b-28d1438e4d01,arm,Gastrocnemius,89,1335,1.94,2025-02-24 23:41:56
274,4c407d33-0db7-45e4-aac2-cbb4a929609f,hand,Triceps,325,1659,1.61,2025-03-13 17:07:03
383,1b020307-3714-4d6c-a914-3391e4e3c492,hand,Gastrocnemius,414,920,1.89,2025-03-08 16:48:02
